"File"	"OffsetHex"	"OffsetDec"	"LastChangedHex"	"ChangedSpan"	"SourceText"	"BuildText"	"SourceHex"	"BuildHex"
"SLPS_258.37"	"0x305D30"	"3169584"	"0x305DB1"	"130"	"させる。\\0\\0\\0\\0\\0\\0\\0\\0<r通常|つうじょう>もしくは<r連係奥義|れんけいおうぎ>を<r使用|しよう>する。\\0\\0\\0\\0\\0\\0<r逆転奥義|ぎゃくてんおうぎ>を<r使用|しよう>する。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Use normal or team Ultimate.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Use reversal Ultimate.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Us"	"3C 72 92 CA 8F ED 7C 82 C2 82 A4 82 B6 82 E5 82 A4 3E 82 E0 82 B5 82 AD 82 CD 3C 72 98 41 8C 57"	"55 73 65 20 6E 6F 72 6D 61 6C 20 6F 72 20 74 65 61 6D 20 55 6C 74 69 6D 61 74 65 2E 00 00 00 00"
"SLPS_258.37"	"0x305DC0"	"3169728"	"0x305DEF"	"48"	"。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r覚醒奥義|かくせいおうぎ>を<r使用|しよう>する。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Use awakening Ultimate.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"3C 72 8A 6F 90 C1 89 9C 8B 60 7C 82 A9 82 AD 82 B9 82 A2 82 A8 82 A4 82 AC 3E 82 F0 3C 72 8E 67"	"55 73 65 20 61 77 61 6B 65 6E 69 6E 67 20 55 6C 74 69 6D 61 74 65 2E 00 00 00 00 00 00 00 00 00"
"SLPS_258.37"	"0x305E00"	"3169792"	"0x305E33"	"52"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r連係|れんけい>キャラクターを<r呼|よ>び<r出|だ>す。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r速"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Call support character.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Spee"	"3C 72 98 41 8C 57 7C 82 EA 82 F1 82 AF 82 A2 3E 83 4C 83 83 83 89 83 4E 83 5E 81 5B 82 F0 3C 72"	"43 61 6C 6C 20 73 75 70 70 6F 72 74 20 63 68 61 72 61 63 74 65 72 2E 00 00 00 00 00 00 00 00 00"
"SLPS_258.37"	"0x305E40"	"3169856"	"0x305E71"	"50"	"す。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r速度|そくど>が<r遅|おそ>い<r状態|じょうたい>で。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Speed is low.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0At"	"3C 72 91 AC 93 78 7C 82 BB 82 AD 82 C7 3E 82 AA 3C 72 92 78 7C 82 A8 82 BB 3E 82 A2 3C 72 8F F3"	"53 70 65 65 64 20 69 73 20 6C 6F 77 2E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"SLPS_258.37"	"0x305E80"	"3169920"	"0x305FA7"	"296"	"。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r攻撃力|こうげきりょく>が<r低|ひく>い<r状態|じょうたい>で。\\0\\0\\0\\0<r防御力|ぼうぎょりょく>が<r低|ひく>い<r状態|じょうたい>で。\\0\\0\\0\\0<r回復力|かいふくりょく>が<r低|ひく>い<r状態|じょうたい>で。\\0\\0\\0\\0<r毒|どく>を<r受|う>けた<r状態|じょうたい>で。\\0\\0ライフが１０％の<r状態|じょうたい>で<r開始|かいし>して。\\0\\0\\0\\0\\0\\0\\0\\0チャクラ"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Attack power is low.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Defense is low.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Recovery is low.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Poisoned.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Start with 10% life.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Start wi"	"3C 72 8D 55 8C 82 97 CD 7C 82 B1 82 A4 82 B0 82 AB 82 E8 82 E5 82 AD 3E 82 AA 3C 72 92 E1 7C 82"	"41 74 74 61 63 6B 20 70 6F 77 65 72 20 69 73 20 6C 6F 77 2E 00 00 00 00 00 00 00 00 00 00 00 00"
"SLPS_258.37"	"0x305FB0"	"3170224"	"0x305FE5"	"54"	"ｵ>して。\\0\\0\\0\\0\\0\\0\\0\\0チャクラなしの<r状態|じょうたい>で<r開始|かいし>して。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r無重"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Start with no chakra.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Zero g"	"83 60 83 83 83 4E 83 89 82 C8 82 B5 82 CC 3C 72 8F F3 91 D4 7C 82 B6 82 E5 82 A4 82 BD 82 A2 3E"	"53 74 61 72 74 20 77 69 74 68 20 6E 6F 20 63 68 61 6B 72 61 2E 00 00 00 00 00 00 00 00 00 00 00"
"SLPS_258.37"	"0x305FF0"	"3170288"	"0x30601F"	"48"	"して。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r無重力|むじゅうりょく>の<r状態|じょうたい>で。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Zero gravity.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"3C 72 96 B3 8F 64 97 CD 7C 82 DE 82 B6 82 E3 82 A4 82 E8 82 E5 82 AD 3E 82 CC 3C 72 8F F3 91 D4"	"5A 65 72 6F 20 67 72 61 76 69 74 79 2E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"SLPS_258.37"	"0x306030"	"3170352"	"0x306071"	"66"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r相手|あいて>の<r速度|そくど>が<r速|はや>い<r状態|じょうたい>で。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Enemy speed is high.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0En"	"3C 72 91 8A 8E E8 7C 82 A0 82 A2 82 C4 3E 82 CC 3C 72 91 AC 93 78 7C 82 BB 82 AD 82 C7 3E 82 AA"	"45 6E 65 6D 79 20 73 70 65 65 64 20 69 73 20 68 69 67 68 2E 00 00 00 00 00 00 00 00 00 00 00 00"
"SLPS_258.37"	"0x306080"	"3170432"	"0x306163"	"228"	"。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r相手|あいて>の<r攻撃力|こうげきりょく>が<r高|たか>い<r状態|じょうたい>で。\\0\\0\\0\\0<r相手|あいて>の<r防御力|ぼうぎょりょく>が<r高|たか>い<r状態|じょうたい>で。\\0\\0\\0\\0<r相手|あいて>がライフ<r継続回復状態|けいぞくかいふくじょうたい>で。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r相"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Enemy attack power is high.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Enemy defense is high.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Enemy life regenerates.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Enem"	"3C 72 91 8A 8E E8 7C 82 A0 82 A2 82 C4 3E 82 CC 3C 72 8D 55 8C 82 97 CD 7C 82 B1 82 A4 82 B0 82"	"45 6E 65 6D 79 20 61 74 74 61 63 6B 20 70 6F 77 65 72 20 69 73 20 68 69 67 68 2E 00 00 00 00 00"
"SLPS_258.37"	"0x306170"	"3170672"	"0x3061B5"	"70"	"で。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r相手|あいて>がチャクラ<r継続回復状態|けいぞくかいふくじょうたい>で。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r相手"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Enemy chakra regenerates.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Enemy"	"3C 72 91 8A 8E E8 7C 82 A0 82 A2 82 C4 3E 82 AA 83 60 83 83 83 4E 83 89 3C 72 8C 70 91 B1 89 F1"	"45 6E 65 6D 79 20 63 68 61 6B 72 61 20 72 65 67 65 6E 65 72 61 74 65 73 2E 00 00 00 00 00 00 00"
"SLPS_258.37"	"0x3061C0"	"3170752"	"0x306245"	"134"	"｢>で。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r相手|あいて>の<r攻撃|こうげき>がチャクラを<r削|けず>る<r状態|じょうたい>で。\\0\\0チャクラが<r使用|しよう>できない<r状態|じょうたい>で。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r体|・"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Enemy attacks drain chakra.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Chakra cannot be used.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Body i"	"3C 72 91 8A 8E E8 7C 82 A0 82 A2 82 C4 3E 82 CC 3C 72 8D 55 8C 82 7C 82 B1 82 A4 82 B0 82 AB 3E"	"45 6E 65 6D 79 20 61 74 74 61 63 6B 73 20 64 72 61 69 6E 20 63 68 61 6B 72 61 2E 00 00 00 00 00"
"SLPS_258.37"	"0x306250"	"3170896"	"0x306287"	"56"	"｢>で。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r体|からだ>が<r小|ちい>さくなった<r状態|じょうたい>で。\\0\\0\\0\\0\\0\\0\\0\\0<r全|す・"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Body is small.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0All Ulti"	"3C 72 91 CC 7C 82 A9 82 E7 82 BE 3E 82 AA 3C 72 8F AC 7C 82 BF 82 A2 3E 82 B3 82 AD 82 C8 82 C1"	"42 6F 64 79 20 69 73 20 73 6D 61 6C 6C 2E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"SLPS_258.37"	"0x306290"	"3170960"	"0x3063C5"	"310"	"ｽい>で。\\0\\0\\0\\0\\0\\0\\0\\0<r全|すべ>ての<r奥義|おうぎ>が<r使用|しよう>できない<r状態|じょうたい>で。\\0\\0\\0\\0\\0\\0<r通常奥義|つうじょうおうぎ>しか<r使用|しよう>できない<r状態|じょうたい>で。\\0\\0\\0\\0<r連係奥義|れんけいおうぎ>しか<r使用|しよう>できない<r状態|じょうたい>で。\\0\\0\\0\\0\\0\\0<r九尾|きゅうび>のチャクラを<r開放|かいほう>した<r状態|じょうたい>で。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r九尾"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0All Ultimates disabled.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Only normal Ultimate enabled.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Only team Ultimate enabled.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Nine-Tails chakra released.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Nine-T"	"3C 72 91 53 7C 82 B7 82 D7 3E 82 C4 82 CC 3C 72 89 9C 8B 60 7C 82 A8 82 A4 82 AC 3E 82 AA 3C 72"	"41 6C 6C 20 55 6C 74 69 6D 61 74 65 73 20 64 69 73 61 62 6C 65 64 2E 00 00 00 00 00 00 00 00 00"
"SLPS_258.37"	"0x3063D0"	"3171280"	"0x306417"	"72"	"｢>で。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r九尾|きゅうび>が<r第四覚醒|だいよんかくせい>した<r状態|じょうたい>で。\\0\\0\\0\\0\\0\\0\\0\\0・`\\0PL@\\0"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Nine-Tails 4th awakening.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0・`\\0PL@\\0"	"3C 72 8B E3 94 F6 7C 82 AB 82 E3 82 A4 82 D1 3E 82 AA 3C 72 91 E6 8E 6C 8A 6F 90 C1 7C 82 BE 82"	"4E 69 6E 65 2D 54 61 69 6C 73 20 34 74 68 20 61 77 61 6B 65 6E 69 6E 67 2E 00 00 00 00 00 00 00"
"SLPS_258.37"	"0x3065F0"	"3171824"	"0x30662E"	"63"	".d@\\0ｰd@\\0ﾀd@\\0ﾐd@\\0●クリア<ruby条件|じょうけん>\\0\\0\\0キャラクター<ruby変更|へんこう>\\0.0`\\0ｨ0`\\0.e@\\0\\0\\0\\0"	".d@\\0ｰd@\\0ﾀd@\\0ﾐd@\\0Clear Conditions\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Change Character\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0.0`\\0ｨ0`\\0.e@\\0\\0\\0\\0"	"81 9C 83 4E 83 8A 83 41 3C 72 75 62 79 8F F0 8C 8F 7C 82 B6 82 E5 82 A4 82 AF 82 F1 3E 00 00 00"	"43 6C 65 61 72 20 43 6F 6E 64 69 74 69 6F 6E 73 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"SLPS_258.37"	"0x306640"	"3171904"	"0x30669F"	"96"	".0`\\0ｨ0`\\0.e@\\0\\0\\0\\0\\0<r再挑戦|さいちょうせん>しない<r場合|ばあい>、ゲームモード<r選択|せんたく>まで<r戻|もど>ります。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	".0`\\0ｨ0`\\0.e@\\0\\0\\0\\0\\0If you do not retry, return to Mode Select.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"3C 72 8D C4 92 A7 90 ED 7C 82 B3 82 A2 82 BF 82 E5 82 A4 82 B9 82 F1 3E 82 B5 82 C8 82 A2 3C 72"	"49 66 20 79 6F 75 20 64 6F 20 6E 6F 74 20 72 65 74 72 79 2C 20 72 65 74 75 72 6E 20 74 6F 20 4D"
"SLPS_258.37"	"0x3066E0"	"3172064"	"0x3066F6"	"23"	"\\0\\0\\0@\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<ruby任務名|にんむめい>\\0\\0\\0\\0\\0\\0\\0\\0\\0<ruby取"	"\\0\\0\\0@\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Mission Name\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Earned"	"3C 72 75 62 79 94 43 96 B1 96 BC 7C 82 C9 82 F1 82 DE 82 DF 82 A2 3E"	"4D 69 73 73 69 6F 6E 20 4E 61 6D 65 00 00 00 00 00 00 00 00 00 00 00"
"SLPS_258.37"	"0x306700"	"3172096"	"0x306776"	"119"	"むめい>\\0\\0\\0\\0\\0\\0\\0\\0\\0<ruby取得|しゅとく>ポイント\\0\\0\\0\\0\\0%sの<ruby所持|しょじ>ポイント\\0\\0\\0<ruby報酬金|ほうしゅうきん>\\0\\0\\0\\0\\0<ruby所持金|しょじきん>\\0\\0\\0\\0\\0\\0\\0\\0\\0%s<ruby"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Earned Points\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0%s's Points\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Reward Money\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Money Held\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0%s Ryo\\0"	"3C 72 75 62 79 8E E6 93 BE 7C 82 B5 82 E3 82 C6 82 AD 3E 83 7C 83 43 83 93 83 67 00 00 00 00 00"	"45 61 72 6E 65 64 20 50 6F 69 6E 74 73 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"SLPS_258.37"	"0x306782"	"3172226"	"0x306790"	"15"	"きん>\\0\\0\\0\\0\\0\\0\\0\\0\\0%s<ruby両|りょう>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0%s Ryo\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0P"	"3C 72 75 62 79 97 BC 7C 82 E8 82 E5 82 A4 3E"	"20 52 79 6F 00 00 00 00 00 00 00 00 00 00 00"
"SLPS_258.37"	"0x3067A0"	"3172256"	"0x3067CF"	"48"	">\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<ruby他|た>のキャラへの<ruby加算|かさん>ポイント\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Points added to other characters\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"3C 72 75 62 79 91 BC 7C 82 BD 3E 82 CC 83 4C 83 83 83 89 82 D6 82 CC 3C 72 75 62 79 89 C1 8E 5A"	"50 6F 69 6E 74 73 20 61 64 64 65 64 20 74 6F 20 6F 74 68 65 72 20 63 68 61 72 61 63 74 65 72 73"
"SLPS_258.37"	"0x3067F6"	"3172342"	"0x306821"	"44"	"1010C0>%s<BLACK>が<ruby今|いま>までに<ruby取得|しゅとく>した\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0ポ"	"1010C0>%s<BLACK> has earned so far\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Po"	"82 AA 3C 72 75 62 79 8D A1 7C 82 A2 82 DC 3E 82 DC 82 C5 82 C9 3C 72 75 62 79 8E E6 93 BE 7C 82"	"20 68 61 73 20 65 61 72 6E 65 64 20 73 6F 20 66 61 72 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"SLPS_258.37"	"0x306830"	"3172400"	"0x3068DC"	"173"	"た\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0ポイントの<ruby合計|ごうけい>が<color1010C0><ruby最大値|さいだいち><BLACK>に<ruby達|たっ>しましたので、<br>これ<ruby以上|いじょう>のポイントは<ruby取得|しゅとく>できません。\\0\\0\\0<color1010C0>"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Point total reached <color1010C0>maximum<BLACK>.<br>No more points can be earned.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<color1010C0>"	"83 7C 83 43 83 93 83 67 82 CC 3C 72 75 62 79 8D 87 8C 76 7C 82 B2 82 A4 82 AF 82 A2 3E 82 AA 3C"	"50 6F 69 6E 74 20 74 6F 74 61 6C 20 72 65 61 63 68 65 64 20 3C 63 6F 6C 6F 72 31 30 31 30 43 30"
