"File"	"OffsetHex"	"OffsetDec"	"CapacityBytes"	"SourceOffsetHex"	"SourceBytes"	"BuildBytes"	"SourceText"	"BuildText"
"ETC.BIN"	"0x2BC20"	"179232"	"7"	"0x2BC20"	"14"	"7"	"<r決意|けつい>"	"Resolve"
"ETC.BIN"	"0x2BC30"	"179248"	"15"	"0x2BC30"	"20"	"15"	"<r負|ま>けん<r気|き>"	"Fighting Spirit"
"ETC.BIN"	"0x2BC48"	"179272"	"10"	"0x2BC48"	"14"	"10"	"ナルトのために"	"For Naruto"
"ETC.BIN"	"0x2BC60"	"179296"	"9"	"0x2BC60"	"18"	"9"	"いつも<r通|どお>り"	"As Always"
"ETC.BIN"	"0x2BC80"	"179328"	"11"	"0x2BC80"	"32"	"11"	"<r初|はじ>めての<r一言|ひとこと>"	"First Words"
"ETC.BIN"	"0x2BCB0"	"179376"	"15"	"0x2BCB0"	"32"	"15"	"<r狙|ねら>ったキャラ<r位置|いち>"	"Target Position"
"ETC.BIN"	"0x2BCE0"	"179424"	"10"	"0x2BCE0"	"28"	"10"	"<r冷|つめ>たい<r言葉|ことば>"	"Cold Words"
"ETC.BIN"	"0x2BD00"	"179456"	"7"	"0x2BD00"	"18"	"7"	"<r感情|かんじょう>"	"Emotion"
"ETC.BIN"	"0x2BD20"	"179488"	"19"	"0x2BD20"	"22"	"19"	"<r確|たし>かめたいもの"	"What I Want to Know"
"ETC.BIN"	"0x2BD40"	"179520"	"15"	"0x2BD40"	"22"	"15"	"カカシの<r本気|ほんき>"	"Kakashi Serious"
"ETC.BIN"	"0x2BD60"	"179552"	"13"	"0x2BD60"	"36"	"13"	"<r成長|せいちょう>への<r喜|よろこ>び"	"Joy of Growth"
"ETC.BIN"	"0x2BD90"	"179600"	"19"	"0x2BD90"	"34"	"19"	"ナルトの<r気持|きも>ち・<r壱|いち>"	"Naruto's Feelings 1"
"ETC.BIN"	"0x2BDC0"	"179648"	"19"	"0x2BDC0"	"32"	"19"	"ナルトの<r気持|きも>ち・<r弐|に>"	"Naruto's Feelings 2"
"ETC.BIN"	"0x2BDF0"	"179696"	"17"	"0x2BDF0"	"26"	"17"	"<r正|ただ>しき<r道|みち>へ"	"To the Right Path"
"ETC.BIN"	"0x2BE10"	"179728"	"15"	"0x2BE10"	"32"	"15"	"“<r暁|あかつき>”を<r前|まえ>に"	"Facing Akatsuki"
"ETC.BIN"	"0x2BE40"	"179776"	"14"	"0x2BE40"	"36"	"14"	"<r偽者|にせもの>との<r遭遇|そうぐう>"	"Fake Encounter"
"ETC.BIN"	"0x2BE70"	"179824"	"15"	"0x2BE70"	"34"	"15"	"<r勝利|しょうり>の<r確信|かくしん>"	"Certain Victory"
"ETC.BIN"	"0x2BEA0"	"179872"	"12"	"0x2BEA0"	"26"	"12"	"<r近距離戦|きんきょりせん>"	"Close Combat"
"ETC.BIN"	"0x2BEC0"	"179904"	"21"	"0x2BEC0"	"30"	"21"	"<r揺|ゆ>るぎない<r自信|じしん>"	"Unshakable Confidence"
"ETC.BIN"	"0x2BEE0"	"179936"	"19"	"0x2BEE0"	"30"	"19"	"<r修業不足|しゅぎょうぶそく>？"	"Need More Training?"
"ETC.BIN"	"0x2BF00"	"179968"	"8"	"0x2BF00"	"18"	"8"	"<r勝利|しょうり>！"	"Victory!"
"ETC.BIN"	"0x2BF20"	"180000"	"14"	"0x2BF20"	"30"	"14"	"<r真剣勝負|しんけんしょうぶ>！"	"Serious Match!"
"ETC.BIN"	"0x2BF40"	"180032"	"14"	"0x2BF40"	"24"	"14"	"<r青春|せいしゅん>とは！"	"What Is Youth!"
"ETC.BIN"	"0x2BF60"	"180064"	"6"	"0x2BF60"	"18"	"6"	"<r感激|かんげき>！"	"Moved!"
"ETC.BIN"	"0x2BF80"	"180096"	"12"	"0x2BF80"	"18"	"12"	"つっこみ<r役|やく>"	"Straight Man"
"ETC.BIN"	"0x2BFA0"	"180128"	"19"	"0x2BFA0"	"24"	"19"	"テンテンの<r自信|じしん>"	"Tenten's Confidence"
"ETC.BIN"	"0x2BFC0"	"180160"	"12"	"0x2BFC0"	"26"	"12"	"<r勝負開始|しょうぶかいし>"	"Battle Start"
"ETC.BIN"	"0x2BFE0"	"180192"	"15"	"0x2BFE0"	"24"	"15"	"ちょっと<r感心|かんしん>"	"A Bit Impressed"
"ETC.BIN"	"0x2C000"	"180224"	"23"	"0x2C000"	"28"	"23"	"<r川|かわ>の<r国|くに>へ！！"	"To the Land of Rivers!!"
"ETC.BIN"	"0x2C020"	"180256"	"15"	"0x2C020"	"22"	"15"	"<r獣|けもの>レベル…？"	"Beast Level...?"
"ETC.BIN"	"0x2C040"	"180288"	"19"	"0x2C040"	"36"	"19"	"<r高揚|こうよう>する<r心|こころ>！！"	"Rising Excitement!!"
"ETC.BIN"	"0x2C068"	"180328"	"11"	"0x2C068"	"14"	"11"	"さすがオレ！！"	"That's Me!!"
"ETC.BIN"	"0x2C080"	"180352"	"16"	"0x2C080"	"34"	"16"	"<r謎|なぞ>の<r忍現|しのびあらわ>る"	"Mysterious Ninja"
"ETC.BIN"	"0x2C0C0"	"180416"	"10"	"0x2C0C0"	"38"	"10"	"<r面倒|めんどう>くささ<r満点|まんてん>"	"Total Drag"
"ETC.BIN"	"0x2C0F0"	"180464"	"11"	"0x2C0F0"	"26"	"11"	"<r男|おとこ>の<r意地|いじ>"	"Manly Pride"
"ETC.BIN"	"0x2C110"	"180496"	"10"	"0x2C110"	"32"	"10"	"<r明晰|めいせき>な<r頭脳|ずのう>"	"Sharp Mind"
"ETC.BIN"	"0x2C140"	"180544"	"11"	"0x2C140"	"20"	"11"	"ポッチャリ<r系|けい>"	"Chubby Type"
"ETC.BIN"	"0x2C160"	"180576"	"14"	"0x2C160"	"24"	"14"	"<r強力|ごうりき>チョウジ"	"Powerful Choji"
"ETC.BIN"	"0x2C180"	"180608"	"23"	"0x2C180"	"28"	"23"	"シカマルとの<r連係|れんけい>"	"Teamwork with Shikamaru"
"ETC.BIN"	"0x2C1A0"	"180640"	"9"	"0x2C1A0"	"28"	"9"	"<r準備万端|じゅんびばんたん>"	"All Ready"
"ETC.BIN"	"0x2C1C0"	"180672"	"11"	"0x2C1C0"	"28"	"11"	"<r旧知|きゅうち>の<r仲|なか>"	"Old Friends"
"ETC.BIN"	"0x2C1E0"	"180704"	"11"	"0x2C1E0"	"22"	"11"	"いの<r登場|とうじょう>"	"Ino Appears"
"ETC.BIN"	"0x2C200"	"180736"	"18"	"0x2C200"	"34"	"18"	"<r久々|ひさびさ>の<r対面|たいめん>"	"Reunion After Long"
"ETC.BIN"	"0x2C230"	"180784"	"20"	"0x2C230"	"28"	"20"	"サクラと<r共闘|きょうとう>？"	"Team Up with Sakura?"
"ETC.BIN"	"0x2C250"	"180816"	"19"	"0x2C250"	"26"	"19"	"チョウジと<r連係|れんけい>"	"Teamwork with Choji"
"ETC.BIN"	"0x2C270"	"180848"	"15"	"0x2C270"	"26"	"15"	"<r自信満々|じしんまんまん>"	"Full Confidence"
"ETC.BIN"	"0x2C290"	"180880"	"9"	"0x2C290"	"18"	"9"	"<r戦闘|せんとう>へ"	"To Battle"
"ETC.BIN"	"0x2C2B0"	"180912"	"10"	"0x2C2B0"	"28"	"10"	"<r優|やさ>しい<r言葉|ことば>"	"Kind Words"
"ETC.BIN"	"0x2C2D0"	"180944"	"6"	"0x2C2D0"	"16"	"6"	"<r感謝|かんしゃ>"	"Thanks"
"ETC.BIN"	"0x2C2F0"	"180976"	"13"	"0x2C2F0"	"20"	"13"	"アスマの<r意地|いじ>"	"Asuma's Pride"
"ETC.BIN"	"0x2C310"	"181008"	"10"	"0x2C310"	"22"	"10"	"<r新|あら>たな<r手|て>"	"A New Move"
"ETC.BIN"	"0x2C330"	"181040"	"19"	"0x2C330"	"26"	"19"	"ナルトとの<r再会|さいかい>"	"Reunion with Naruto"
"ETC.BIN"	"0x2C350"	"181072"	"9"	"0x2C350"	"22"	"9"	"<r大|おお>きくなった？"	"Grown Up?"
"ETC.BIN"	"0x2C370"	"181104"	"12"	"0x2C370"	"22"	"12"	"ヒナタが<r倒|たお>れて"	"Hinata Falls"
"ETC.BIN"	"0x2C390"	"181136"	"14"	"0x2C390"	"22"	"14"	"ヒナタを<r守|まも>って"	"Protect Hinata"
"ETC.BIN"	"0x2C410"	"181264"	"16"	"0x2C410"	"30"	"16"	"<r静|しず>かなる<r自信|じしん>"	"Quiet Confidence"
"ETC.BIN"	"0x2C430"	"181296"	"12"	"0x2C430"	"30"	"12"	"<r微|かす>かな<r安心|あんしん>"	"Faint Relief"
"ETC.BIN"	"0x2C450"	"181328"	"15"	"0x2C450"	"22"	"15"	"ナルトを<r見|み>かけて"	"Spotting Naruto"
"ETC.BIN"	"0x2C470"	"181360"	"13"	"0x2C470"	"22"	"13"	"<r戦闘前|せんとうまえ>"	"Before Battle"
"ETC.BIN"	"0x2C490"	"181392"	"13"	"0x2C490"	"22"	"13"	"つのる<r心配|しんぱい>"	"Growing Worry"
"ETC.BIN"	"0x2C4B0"	"181424"	"12"	"0x2C4B0"	"26"	"12"	"ナルトの<r助太刀|すけだち>"	"Naruto Helps"
"ETC.BIN"	"0x2C4D0"	"181456"	"15"	"0x2C4D0"	"32"	"15"	"<r感謝|かんしゃ>の<r言葉|ことば>"	"Words of Thanks"
"ETC.BIN"	"0x2C500"	"181504"	"13"	"0x2C500"	"26"	"13"	"<r幻術使|げんじゅつつか>い"	"Genjutsu User"
"ETC.BIN"	"0x2C520"	"181536"	"18"	"0x2C520"	"26"	"18"	"アスマと<r共闘|きょうとう>"	"Team Up with Asuma"
"ETC.BIN"	"0x2C540"	"181568"	"12"	"0x2C540"	"16"	"12"	"<r共|とも>に…！"	"Together...!"
"ETC.BIN"	"0x2C560"	"181600"	"7"	"0x2C560"	"18"	"7"	"<r肩透|かたす>かし"	"Letdown"
"ETC.BIN"	"0x2C580"	"181632"	"15"	"0x2C580"	"32"	"15"	"<r不注意厳禁|ふちゅういげんきん>"	"No Carelessness"
"ETC.BIN"	"0x2C5B0"	"181680"	"11"	"0x2C5B0"	"22"	"11"	"<r風影|かぜかげ>として"	"As Kazekage"
"ETC.BIN"	"0x2C5D0"	"181712"	"17"	"0x2C5D0"	"34"	"17"	"<r空虚|くうきょ>な<r世界|せかい>で"	"In an Empty World"
"ETC.BIN"	"0x2C600"	"181760"	"9"	"0x2C600"	"16"	"9"	"<r存在|そんざい>"	"Existence"
"ETC.BIN"	"0x2C620"	"181792"	"8"	"0x2C620"	"30"	"8"	"<r新|あたら>しい<r自分|じぶん>"	"New Self"
"ETC.BIN"	"0x2C640"	"181824"	"14"	"0x2C640"	"22"	"14"	"<r弟|おとうと>のために"	"For My Brother"
"ETC.BIN"	"0x2C658"	"181848"	"8"	"0x2C658"	"14"	"8"	"<r驚|おどろ>き"	"Surprise"
"ETC.BIN"	"0x2C670"	"181872"	"19"	"0x2C670"	"36"	"19"	"<r滲|にじ>み<r出|で>る<r悔|くや>しさ"	"Leaking Frustration"
"ETC.BIN"	"0x2C6A0"	"181920"	"12"	"0x2C6A0"	"30"	"12"	"<r自慢|じまん>の<r傀儡|くぐつ>"	"Proud Puppet"
"ETC.BIN"	"0x2C6C0"	"181952"	"14"	"0x2C6C0"	"24"	"14"	"<r姉|あね>と<r共|とも>に"	"With My Sister"
"ETC.BIN"	"0x2C6E0"	"181984"	"9"	"0x2C6E0"	"32"	"9"	"<r風|かぜ>の<r使|つか>い<r手|て>"	"Wind User"
"ETC.BIN"	"0x2C710"	"182032"	"12"	"0x2C710"	"30"	"12"	"<r我愛羅|ガアラ>の<r前|まえ>で"	"Before Gaara"
"ETC.BIN"	"0x2C730"	"182064"	"12"	"0x2C730"	"18"	"12"	"<r手加減|てかげん>"	"Holding Back"
"ETC.BIN"	"0x2C750"	"182096"	"12"	"0x2C750"	"26"	"12"	"<r姉|あね>の<r喜|よろこ>び"	"Sister's Joy"
"ETC.BIN"	"0x2C770"	"182128"	"9"	"0x2C770"	"16"	"9"	"<r邂逅|かいこう>"	"Encounter"
"ETC.BIN"	"0x2C790"	"182160"	"7"	"0x2C790"	"18"	"7"	"<r忠告|ちゅうこく>"	"Warning"
"ETC.BIN"	"0x2C7A8"	"182184"	"9"	"0x2C7A8"	"14"	"9"	"<r余裕|よゆう>"	"Composure"
"ETC.BIN"	"0x2C7C0"	"182208"	"21"	"0x2C7C0"	"42"	"21"	"<r九尾|きゅうび>の<r人柱力|じんちゅうりき>"	"Nine-Tails Jinchuriki"
"ETC.BIN"	"0x2C7F0"	"182256"	"10"	"0x2C7F0"	"32"	"10"	"<r強者|きょうしゃ>の<r男|おとこ>"	"Strong Man"
"ETC.BIN"	"0x2C820"	"182304"	"18"	"0x2C820"	"38"	"18"	"<r珍獣|ちんじゅう>との<r再会|さいかい>"	"Reunion with Beast"
"ETC.BIN"	"0x2C850"	"182352"	"11"	"0x2C850"	"18"	"11"	"<r獣|けもの>レベル"	"Beast Level"
"ETC.BIN"	"0x2C870"	"182384"	"14"	"0x2C870"	"38"	"14"	"<r襲|おそ>い<r掛|か>かる<r鬼鮫|キサメ>"	"Kisame Attacks"
"ETC.BIN"	"0x2C8A0"	"182432"	"17"	"0x2C8A0"	"32"	"17"	"<r高揚|こうよう>する<r心|こころ>"	"Rising Excitement"
"ETC.BIN"	"0x2C8D0"	"182480"	"10"	"0x2C8D0"	"16"	"10"	"<r苛立|いらだ>ち"	"Irritation"
"ETC.BIN"	"0x2C8F0"	"182512"	"19"	"0x2C8F0"	"40"	"19"	"<r一尾|いちび>の<r人柱力|じんちゅうりき>"	"One-Tail Jinchuriki"
"ETC.BIN"	"0x2C920"	"182560"	"18"	"0x2C920"	"30"	"18"	"<r刺激|しげき>を<r求|もと>めて"	"Seeking Excitement"
"ETC.BIN"	"0x2C940"	"182592"	"7"	"0x2C940"	"22"	"7"	"<r変|か>わり<r者|もの>"	"Oddball"
"ETC.BIN"	"0x2C960"	"182624"	"15"	"0x2C960"	"28"	"15"	"デイダラの<r挑発|ちょうはつ>"	"Deidara's Taunt"
"ETC.BIN"	"0x2C980"	"182656"	"6"	"0x2C980"	"14"	"6"	"<r予告|よこく>"	"Notice"
"ETC.BIN"	"0x2C9C0"	"182720"	"9"	"0x2C9C0"	"30"	"9"	"<r最後|さいご>の<r喜|よろこ>び"	"Final Joy"
"ETC.BIN"	"0x2C9E0"	"182752"	"13"	"0x2C9E0"	"30"	"13"	"<r砂|すな>と<r木|こ>ノ<r葉|は>"	"Sand and Leaf"
"ETC.BIN"	"0x2CA00"	"182784"	"12"	"0x2CA00"	"30"	"12"	"<r最後|さいご>のお<r願|ねが>い"	"Last Request"
"ETC.BIN"	"0x2CA20"	"182816"	"15"	"0x2CA20"	"24"	"15"	"サソリの<r性格|せいかく>"	"Sasori's Nature"
"ETC.BIN"	"0x2CA40"	"182848"	"14"	"0x2CA40"	"32"	"14"	"<r三代目風影|さんだいめかぜかげ>"	"Third Kazekage"
"ETC.BIN"	"0x2CA70"	"182896"	"11"	"0x2CA70"	"24"	"11"	"<r自分傀儡|じぶんくぐつ>"	"Self Puppet"
"ETC.BIN"	"0x2CA90"	"182928"	"14"	"0x2CA90"	"26"	"14"	"<r止|と>まる<r傀儡|くぐつ>"	"Stopped Puppet"
"ETC.BIN"	"0x2CAB0"	"182960"	"16"	"0x2CAB0"	"38"	"16"	"<r自来也|じらいや>の<r魅力|みりょく>？"	"Jiraiya's Charm?"
"ETC.BIN"	"0x2CAE0"	"183008"	"8"	"0x2CAE0"	"16"	"8"	"<r取材|しゅざい>"	"Research"
"ETC.BIN"	"0x2CB00"	"183040"	"15"	"0x2CB00"	"22"	"15"	"<r因縁|いんねん>のケリ"	"End of a Grudge"
"ETC.BIN"	"0x2CB20"	"183072"	"10"	"0x2CB20"	"18"	"10"	"<r高笑|たかわら>い"	"Loud Laugh"
"ETC.BIN"	"0x2CB40"	"183104"	"12"	"0x2CB40"	"36"	"12"	"<r三忍|さんにん>の<r実力|じつりょく>"	"Sannin Power"
"ETC.BIN"	"0x2CB68"	"183144"	"5"	"0x2CB68"	"14"	"5"	"<r監視|かんし>"	"Watch"
"ETC.BIN"	"0x2CB80"	"183168"	"14"	"0x2CB80"	"30"	"14"	"<r決着|けっちゃく>の<r時|とき>"	"Time to Settle"
"ETC.BIN"	"0x2CBA0"	"183200"	"16"	"0x2CBA0"	"32"	"16"	"<r綱手|ツナデ>の<r性格|せいかく>"	"Tsunade's Nature"
"ETC.BIN"	"0x2CBD0"	"183248"	"12"	"0x2CBD0"	"28"	"12"	"<r五代目火影|ごだいめほかげ>"	"Fifth Hokage"
"ETC.BIN"	"0x2CBF0"	"183280"	"17"	"0x2CBF0"	"30"	"17"	"<r綱手|ツナデ>と<r組手|くみて>"	"Spar with Tsunade"
"ETC.BIN"	"0x2CC10"	"183312"	"10"	"0x2CC10"	"28"	"10"	"<r本領発揮|ほんりょうはっき>"	"True Power"
"ETC.BIN"	"0x2CC30"	"183344"	"17"	"0x2CC30"	"26"	"17"	"<r付|つ>き<r人|びと>シズネ"	"Attendant Shizune"
"ETC.BIN"	"0x2CC50"	"183376"	"18"	"0x2CC50"	"34"	"18"	"<r医療忍者|いりょうにんじゃ>として"	"As a Medical Ninja"
"ETC.BIN"	"0x2CC78"	"183416"	"9"	"0x2CC78"	"12"	"9"	"おめでとう！"	"Congrats!"
"ETC.BIN"	"0x2CC90"	"183440"	"14"	"0x2CC90"	"30"	"14"	"<r代行|だいこう>の<r男|おとこ>"	"Substitute Man"
"ETC.BIN"	"0x2CCB0"	"183472"	"8"	"0x2CCB0"	"12"	"8"	"チームワーク"	"Teamwork"
"ETC.BIN"	"0x2CCC0"	"183488"	"11"	"0x2CCC0"	"36"	"11"	"<r共通|きょうつう>の<r目的|もくてき>"	"Common Goal"
"ETC.BIN"	"0x2CCF0"	"183536"	"11"	"0x2CCF0"	"30"	"11"	"<r軽|かる>い<r挑発|ちょうはつ>"	"Light Taunt"
"ETC.BIN"	"0x2CD10"	"183568"	"7"	"0x2CD10"	"24"	"7"	"<r行動|こうどう>あるのみ"	"Act Now"
"ETC.BIN"	"0x2CD30"	"183600"	"18"	"0x2CD30"	"34"	"18"	"<r大蛇丸|オロチまる><r現|あらわ>る"	"Orochimaru Appears"
"ETC.BIN"	"0x2CD60"	"183648"	"5"	"0x2CD60"	"18"	"5"	"<r挑発|ちょうはつ>"	"Taunt"
"ETC.BIN"	"0x2CD80"	"183680"	"13"	"0x2CD80"	"30"	"13"	"<r二人|ふたり>の<r対比|たいひ>"	"Two Contrasts"
"ETC.BIN"	"0x2CDA0"	"183712"	"6"	"0x2CDA0"	"16"	"6"	"<r通告|つうこく>"	"Notice"
"ETC.BIN"	"0x2CDC0"	"183744"	"21"	"0x2CDC0"	"36"	"21"	"<r五年|ごねん>ぶりの<r再会|さいかい>"	"Reunion After 5 Years"
"ETC.BIN"	"0x2CDF0"	"183792"	"8"	"0x2CDF0"	"18"	"8"	"<r共感|きょうかん>"	"Sympathy"
"ETC.BIN"	"0x2CE10"	"183824"	"14"	"0x2CE10"	"26"	"14"	"カブトの<r挑発|ちょうはつ>"	"Kabuto's Taunt"
"ETC.BIN"	"0x2CE30"	"183856"	"9"	"0x2CE30"	"16"	"9"	"<r感心|かんしん>"	"Impressed"
"ETC.BIN"	"0x2CE50"	"183888"	"18"	"0x2CE50"	"24"	"18"	"サスケの<r存在|そんざい>"	"Sasuke's Existence"
"ETC.BIN"	"0x2CE80"	"183936"	"4"	"0x2CE80"	"14"	"4"	"<r気|き>まぐれ"	"Whim"
"ETC.BIN"	"0x2CE90"	"183952"	"11"	"0x2CE90"	"20"	"11"	"<r愚|おろ>かなること"	"Foolishness"
"ETC.BIN"	"0x2CEB0"	"183984"	"17"	"0x2CEB0"	"28"	"17"	"<r兄|あに>との<r繋|つな>がり"	"Bond with Brother"
"ETC.BIN"	"0x2CED0"	"184016"	"7"	"0x2CED0"	"34"	"7"	"<r目障|めざわ>りな<r存在|そんざい>"	"Eyesore"
"ETC.BIN"	"0x2D950"	"186704"	"22"	"0x2D950"	"34"	"22"	"<r紅班勢揃|くれないはんせいぞろ>い"	"Team Kurenai Assembles"
"ETC.BIN"	"0x2D9D0"	"186832"	"18"	"0x2D9D0"	"20"	"18"	"いのシカチョウトリオ"	"Ino-Shika-Cho Trio"
"ETC.BIN"	"0x2DA30"	"186928"	"14"	"0x2DA30"	"24"	"14"	"ナルトの<r帰郷|ききょう>"	"Naruto Returns"
"ETC.BIN"	"0x2DA70"	"186992"	"15"	"0x2DA70"	"32"	"15"	"<r風影|かぜかげ>の<r闘|たたか>い"	"Kazekage Battle"
"ETC.BIN"	"0x2DAE0"	"187104"	"20"	"0x2DAE0"	"46"	"20"	"<r木|こ>ノ<r葉|は>の<r白|しろ>い<r牙|きば>！？"	"White Fang of Leaf!?"
"ETC.BIN"	"0x2DB80"	"187264"	"13"	"0x2DB80"	"36"	"13"	"“<r暁|あかつき>”の<r目的|もくてき>"	"Akatsuki Goal"
"ETC.BIN"	"0x2DC30"	"187440"	"16"	"0x2DC30"	"36"	"16"	"<r傀儡師|くぐつし>の<r激闘|げきとう>"	"Puppeteer Battle"
"ETC.BIN"	"0x2DCA0"	"187552"	"14"	"0x2DCA0"	"38"	"14"	"<r突然|とつぜん>の<r襲撃|しゅうげき>！"	"Sudden Attack!"
"ETC.BIN"	"0x2DDA0"	"187808"	"10"	"0x2DDA0"	"16"	"10"	"シミュレーション"	"Simulation"
"ETC.BIN"	"0x2DE70"	"188016"	"14"	"0x2DE70"	"32"	"14"	"<r人外|じんがい>の<r闘|たたか>い"	"Inhuman Battle"
"ETC.BIN"	"0x2DF50"	"188240"	"13"	"0x2DF50"	"34"	"13"	"<r運命|うんめい>の<r再会|さいかい>"	"Fated Reunion"
"ETC.BIN"	"0x2DFF0"	"188400"	"15"	"0x2DFF0"	"40"	"15"	"<r漆黒|しっこく>に<r浮|う>かぶ<r影|かげ>"	"Shadow in Black"
"ETC.BIN"	"0x2EE50"	"192080"	"8"	"0x2EE50"	"26"	"8"	"<r対戦相手|たいせんあいて>"	"Opponent"
"ETC.BIN"	"0x2F2A0"	"193184"	"12"	"0x2F2A0"	"46"	"12"	"<r人形|にんぎょう>を<r購入|こうにゅう>します。"	"Buy figures."
"ETC.BIN"	"0x2F2D0"	"193232"	"14"	"0x2F2D0"	"42"	"14"	"<r奥義|おうぎ>を<r購入|こうにゅう>します。"	"Buy Ultimates."
"ETC.BIN"	"0x2F300"	"193280"	"10"	"0x2F300"	"44"	"10"	"<r音楽|おんがく>を<r購入|こうにゅう>します。"	"Buy music."
"ETC.BIN"	"0x2F330"	"193328"	"11"	"0x2F330"	"44"	"11"	"<r音声|おんせい>を<r購入|こうにゅう>します。"	"Buy voices."
"ETC.BIN"	"0x2F360"	"193376"	"16"	"0x2F360"	"50"	"16"	"<r案内忍|あんないにん>を<r購入|こうにゅう>します。"	"Buy guide ninja."
"ETC.BIN"	"0x2F3A0"	"193440"	"26"	"0x2F3A0"	"66"	"26"	"<r購入|こうにゅう>するキャラクターを<r選択|せんたく>してください。"	"Choose a character to buy."
"ETC.BIN"	"0x2F500"	"193792"	"10"	"0x2F500"	"66"	"10"	"<color080860>ショップ<color000000>を<r終了|しゅうりょう>しますか？"	"Quit Shop?"
"ETC.BIN"	"0x2F6F0"	"194288"	"27"	"0x2F6F0"	"40"	"27"	"ハズレくじを<r引|ひ>いてしまいました…。"	"You drew a losing ticket..."
"ETC.BIN"	"0x2F8B0"	"194736"	"20"	"0x2F8B0"	"40"	"20"	"<r残念|ざんねん>、はずれてしまいました。"	"Too bad, you missed."
"SLPS_258.37"	"0x2FBAE0"	"3128032"	"36"	"0x2FBAE0"	"54"	"36"	"ＮＡＲＵＴＯ－ナルト－　疾風伝ナルティメットアクセル２"	"NARUTO Shippuden: Narutimate Accel 2"
"SLPS_258.37"	"0x2FFD00"	"3144960"	"10"	"0x2FFD00"	"14"	"10"	"スタッフロール"	"Staff Roll"
"SLPS_258.37"	"0x2FFD40"	"3145024"	"30"	"0x2FFD40"	"30"	"30"	"ナルト……それにサクラか……。"	"Naruto……それにSakuraか……。"
"SLPS_258.37"	"0x2FFDB0"	"3145136"	"10"	"0x2FFDB0"	"10"	"10"	"サスケ…。"	"Sasuke…。"
"SLPS_258.37"	"0x2FFDC0"	"3145152"	"18"	"0x2FFDC0"	"18"	"18"	"…サスケ……くん。"	"…Sasuke……くん。"
"SLPS_258.37"	"0x2FFEA0"	"3145376"	"37"	"0x2FFEA0"	"37"	"37"	"<ruby子供|こども>のままだな…ナルト。"	"<ruby子供|こども>のままだな…Naruto。"
"SLPS_258.37"	"0x2FFF30"	"3145520"	"20"	"0x2FFF30"	"20"	"20"	"サ、サスケくん……。"	"サ、Sasukeくん……。"
"SLPS_258.37"	"0x2FFF48"	"3145544"	"10"	"0x2FFF48"	"10"	"10"	"…ナルト？"	"…Naruto？"
"SLPS_258.37"	"0x3000F8"	"3145976"	"8"	"0x3000F8"	"8"	"8"	"サスケ。"	"Sasuke。"
"SLPS_258.37"	"0x300570"	"3147120"	"50"	"0x300570"	"50"	"50"	"<ruby援護|えんご>する！　<ruby行|い>け、ナルト！！"	"<ruby援護|えんご>する！　<ruby行|い>け、Naruto！！"
"SLPS_258.37"	"0x300690"	"3147408"	"154"	"0x300690"	"154"	"154"	"この<ruby状態|じょうたい>のナルト<ruby君|くん>と<ruby私|わたし>のサスケ<ruby君|くん>…。<br>どちらが<ruby強|つよ>いか<ruby試|ため>しにやらせてみたいわね。"	"この<ruby状態|じょうたい>のNaruto<ruby君|くん>と<ruby私|わたし>のSasuke<ruby君|くん>…。<br>どちらが<ruby強|つよ>いか<ruby試|ため>しにやらせてみたいわね。"
"SLPS_258.37"	"0x300750"	"3147600"	"118"	"0x300750"	"118"	"118"	"オレの<ruby前|まえ>で<ruby自分|じぶん>のものみてーに<br>サスケの<ruby名|な>を<ruby口|くち>にすんじゃねーってばよ！！！"	"オレの<ruby前|まえ>で<ruby自分|じぶん>のものみてーに<br>Sasukeの<ruby名|な>を<ruby口|くち>にすんじゃねーってばよ！！！"
"SLPS_258.37"	"0x300920"	"3148064"	"31"	"0x300920"	"31"	"31"	"<ruby待|ま>ってろよ……サスケ。"	"<ruby待|ま>ってろよ……Sasuke。"
"SLPS_258.37"	"0x300940"	"3148096"	"16"	"0x300940"	"16"	"16"	"サスケくんっ！！"	"Sasukeくんっ！！"
"SLPS_258.37"	"0x300958"	"3148120"	"12"	"0x300958"	"12"	"12"	"ナルトくん！"	"Narutoくん！"
"SLPS_258.37"	"0x300F30"	"3149616"	"12"	"0x300F30"	"38"	"12"	"うずまきナルト（<r旧章|きゅうしょう>）"	"Naruto (PTS)"
"SLPS_258.37"	"0x300F60"	"3149664"	"12"	"0x300F60"	"36"	"12"	"うちはサスケ（<r旧章|きゅうしょう>）"	"Sasuke (PTS)"
"SLPS_258.37"	"0x300F90"	"3149712"	"9"	"0x300F90"	"36"	"9"	"ロック・リー（<r旧章|きゅうしょう>）"	"Lee (PTS)"
"SLPS_258.37"	"0x300FC0"	"3149760"	"11"	"0x300FC0"	"56"	"11"	"<r砂瀑|さばく>の<r我愛羅|ガアラ>（<r旧章|きゅうしょう>）"	"Gaara (PTS)"
"SLPS_258.37"	"0x301010"	"3149840"	"15"	"0x301010"	"44"	"15"	"<r奈良|なら>シカマル（<r旧章|きゅうしょう>）"	"Shikamaru (PTS)"
"SLPS_258.37"	"0x301040"	"3149888"	"10"	"0x301040"	"44"	"10"	"<r日向|ひゅうが>ネジ（<r旧章|きゅうしょう>）"	"Neji (PTS)"
